"1023","Petromyzontidae"
"1024","Compositae"
"1025","Tofieldiaceae"
"1026","Anthocerotaceae"
"1027","Mniaceae"
"1028","Chaetosphaeridiaceae"
"1029","Chlamydomonadaceae"
"1030","Chlorococcaceae"
"1031","Dictyosphaeriaceae"
"1032","Palmellaceae"
"1033","Palmellopsidaceae"
"1034","Volvocaceae"
"1035","Oocystaceae"
"1036","Desmidiaceae"
"1037","Bruchiaceae"
"1038","Dicranaceae"
"1039","Ditrichaceae"
"1040","Encalyptaceae"
"1041","Glaucocystaceae"
"1042","Calliergonaceae"
"1043","Fontinalaceae"
"1044","Helodiaceae"
"1045","Leucodontaceae"
"1046","Neckeraceae"
"1047","Plagiotheciaceae"
"1048","Calypogeiaceae"
"1049","Cephaloziellaceae"
"1050","Lophocoleaceae"
"1051","Pseudolepicoleaceae"
"1052","Scapaniaceae"
"1053","Conocephalaceae"
"1054","Marchantiaceae"
"1055","Ricciaceae"
"1056","Oedogoniaceae"
"1057","Pelliaceae"
"1058","Polytrichaceae"
"1059","Aulacomniaceae"
"1060","Hydrodictyaceae"
"1061","Microsporaceae"
"1062","Meesiaceae"
"1063","Ulotrichaceae"
"1064","Zygnemataceae"
"1065","Streptocephalidae"
"1066","Diaptomidae"
"1067","Cyclopidae"
"1068","Astacidae"
"1069","Bosminidae"
"1070","Chydoridae"
"1071","Daphniidae"
"1072","Sididae"
"1073","Cyprididae"
"1074","Limnocytheridae"
"1075","Lymnaeidae"
"1076","Agelenidae"
"1077","Gnaphosidae"
"1078","Salticidae"
"1079","Thomisidae"
"1080","Ixodidae"
"1081","Vejovidae"
"1082","Anchylopera"
"1083","Arisfotela"
"1084","Epagoge"
"1085","Memerobiidae"
"1086","Miradae"
"1087","Ophilus"
"1088","Thaumeliidae"
"1089","Machilidae"
"1090","Blattidae"
"1091","Kalotermitidae"
"1092","Alleculidae"
"1093","Amphizoidae"
"1094","Boridae"
"1095","Cucujidae"
"1096","Dascillidae"
"1097","Dasytidae"
"1098","Dermestidae"
"1099","Dystiscidae"
"1100","Endomychidae"
"1101","Eucnemidae"
"1102","Histeridae"
"1103","Lycidae"
"1104","Malachiidae"
"1105","Mylabridae"
"1106","Phalacridae"
"1107","Scolytidae"
"1108","Scraptiidae"
"1109","Zopheridae"
"1110","Bibionidae"
"1111","Bombyliidae"
"1112","Dixidae"
"1113","Fanniidae"
"1114","Keroplatidae"
"1115","Mycetophilidae"
"1116","Otitidae"
"1117","Pelecorhynchidae"
"1118","Piophilidae"
"1119","Pipunculidae"
"1120","Psychodidae"
"1121","Scopeumatidae"
"1122","Sepsidae"
"1123","Stratiomyidae"
"1124","Tachinidae"
"1125","Therevidae"
"1126","Xylophagidae"
"1127","Ameletidae"
"1128","Siphlonuridae"
"1129","Adelgidae"
"1130","Alydidae"
"1131","Anthocoridae"
"1132","Aradidae"
"1133","Cercopidae"
"1134","Cydnidae"
"1135","Membracidae"
"1136","Nabidae"
"1137","Neididae"
"1138","Notonectidae"
"1139","Reduviidae"
"1140","Saldidae"
"1141","Veliidae"
"1142","Argidae"
"1143","Braconidae"
"1144","Chalcididae"
"1145","Cimbicidae"
"1146","Crabronidae"
"1147","Cynipidae"
"1148","Diprionidae"
"1149","Formicidae"
"1150","Pamphiliidae"
"1151","Pompilidae"
"1152","Pteromalidae"
"1153","Siricidae"
"1154","Sphecidae"
"1155","Tenthredinidae"
"1156","Aegeriidae"
"1157","Agaristidae"
"1158","Choreutidae"
"1159","Coleophoridae"
"1160","Crambidae"
"1161","Danaidae"
